,wonton,chop_suey,biryani,baby_back_rib,haggis,chicken_curry,ceviche,bubble_and_squeak,barbecued_wing,sukiyaki,reuben,tempura,confit,tiramisu,takoyaki,chicken_wing,carrot_cake,salisbury_steak,ambrosia_food,pavlova,ramen,syllabub,tapenade,chili,jambalaya,cannoli,victoria_sandwich,beef_bourguignonne,linguine,churro,croque_madame,grilled_salmon,hot_dog,lobster_bisque,steak_au_poivre,dumpling,blancmange,spaghetti_carbonara,matzo_ball,fried_egg,cruller,meatball,pork_chop,sloppy_joe,gingerbread,guacamole,galantine,gnocchi,scotch_egg,sausage_roll,bibimbap,french_toast,profiterole,tagliatelle,chow_mein,clam_chowder,club_sandwich,greek_salad,seaweed_salad,potpie,kabob,ziti,welsh_rarebit,macaron,kedgeree,crumpet,tenderloin,eccles_cake,beef_carpaccio,omelette,fruitcake,coq_au_vin,beet_salad,crab_food,huitre,pho,scallop,chicken_cordon_bleu,crayfish_food,scrambled_eggs,sashimi,apple_pie,paella,egg_roll,samosa,sushi,tostada,croquette,lasagna,pilaf,stuffed_cabbage,sauerkraut,risotto,barbecued_spareribs,french_onion_soup,pound_cake,filet_mignon,ravioli,tamale_pie,red_velvet_cake,boston_cream_pie,rigatoni,hamburger,couscous,entrecote,ham_and_eggs,crab_cake,bacon_and_eggs,custard,mussel,beef_stroganoff,moo_goo_gai_pan,carbonnade_flamande,farfalle,fettuccine,pancake,spaghetti_bolognese,lutefisk,caesar_salad,oyster,compote,onion_rings,fish_and_chips,french_fries,applesauce,creme_brulee,stuffed_peppers,buffalo_wing,beignet,chicken_marengo,porridge,lobster_roll_sandwich,beef_wellington,pate,enchilada,foie_gras,prime_rib,coffee_cake,succotash,bacon_lettuce_tomato_sandwich,moussaka,gyro,baklava,caprese_salad,bruschetta,chocolate_cake,ham_sandwich,coconut_cake,huevos_rancheros,fish_stick,osso_buco,savarin,schnitzel,scampi,burrito,vermicelli,rugulah,baked_alaska,limpet_food,edamame,rock_cake,tortellini,peking_duck,strudel,gyoza,dolmas,knish,macaroni_and_cheese,vol_au_vent,clam_food,pad_thai,garlic_bread,cockle_food,beef_tartare,miso_soup,casserole,tamale,spring_roll,eggs_benedict,crumb_cake,streusel,peach_melba,tuna_tartare,mostaccioli,coquilles_saint_jacques,ice_cream,pirogi,toad_in_the_hole,deviled_egg,frittata,boiled_egg,cannelloni,falafel,taco,stuffed_tomato,donut,upside_down_cake,manicotti,scrapple,nacho,souffle,sponge_cake,tetrazzini,poached_egg,lobster_thermidor,sauerbraten,adobo,pizza,marble_cake,poi,meat_loaf_food,poutine,lobster_food,torte,shirred_egg,flan,fried_rice,brisket,chicken_quesadilla,frozen_yogurt,orzo,hummus,strawberry_shortcake,hot_and_sour_soup,cheesecake,veal_cordon_bleu,fried_calamari,applesauce_cake,rissole,panna_cotta,pulled_pork_sandwich,roulade,bread_pudding,chocolate_mousse,apple_turnover,cupcake,steak_tartare,terrine,fondue,chicken_kiev,shrimp_and_grits,grilled_cheese_sandwich,chiffon_cake,chicken_provencale,penne,jerky,escargot,fritter,pepper_steak,waffle,cottage_pie
chicken_cordon_bleu,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0008337502084375521,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208437552109388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0008337502084375521,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025012506253126563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crayfish_food,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027513756878439218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0008337502084375521,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrambled_eggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383525095881274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sashimi,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02501250625312656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0008337502084375521,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0008337502084375521,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apple_pie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017508754377188594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0025012506253126563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0008337502084375521,0.0,0.0008337502084375521,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0
paella,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0033350008337502085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.03084875771218943,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0
egg_roll,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025012506253126563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.007503751875937969,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0008337502084375521,0.0016675004168751042,0.0008337502084375521,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
samosa,0.006670001667500417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015007503751875938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sushi,0.0008337502084375521,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010005002501250625,0.0,0.0,0.0,0.0,0.00833750208437552,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0025012506253126563,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0008337502084375521,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tostada,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0050025012506253125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02834750708687677,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0
croquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.021677505419376353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008337502084375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
